X,Y,OBJECTID,Number,Legal_Name,Business_Name,Capacity_Per_PEU,Address,Address_2,City,County,Zip_Code,Phone_Number,Latitude,Longitude,CountyName
-119.749247348,36.8340682740001,380,1376847814,"XENCARE, INC                       ",FRESNO GUEST HOME VI               ,6,2267 E PALO ALTO,,FRESNO              ,Fresno,93710,5594342551,36.834068273582,-119.749247347819,Fresno County
-119.745181538,36.8333418980001,381,1376847814,"XENCARE, INC                       ",FRESNO GUEST HOME VIII             ,6,6705 N MAPLE AVE,,FRESNO              ,Fresno,93710,5594341839,36.833341897853,-119.745181538046,Fresno County
-119.743728535,36.8352694000001,382,1376847814,"XENCARE, INC                       ",FRESNO GUEST HOME XI               ,6,2562 E MAGILL AVE,,FRESNO              ,Fresno,93710,5594341839,36.835269400308,-119.74372853513,Fresno County
-119.746930422,36.831656213,383,1376847814,"XENCARE, INC                       ",FRESNO GUEST HOME X                ,6,6590 N JACKSON AVE,,FRESNO              ,Fresno,93710,5594341839,36.831656213306,-119.746930422143,Fresno County
-119.746719198,36.8335871100001,384,1376847814,"XENCARE, INC                       ",FRESNO GUEST HOME XII              ,6,2398 E LOS ALTOS AVE,,FRESNO              ,Fresno,93710,5594341839,36.833587110431,-119.746719198183,Fresno County
-119.752058303,36.834108884,385,1376847814,"XENCARE, INC",FRESNO GUEST HOME XIV,6,2118 E FREMONT AVE,,FRESNO,Fresno,93710,5594341839,36.834108883903,-119.752058302868,Fresno County
-119.752796162,36.834075398,386,1376847814,"XENCARE, INC                       ",FRESNO GUEST HOME XIII             ,0,2076 E FREMONT AVE,,FRESNO              ,Fresno,93710,5594341839,36.8340753982,-119.752796161805,Fresno County
-118.415614636,34.189573212,387,1215446109,WELLBE HOME INC,FRIENDSHIP VILLAGE RCF,6,12950 HAYNES ST,,NORTH HOLLYWOOD,LOS ANGELES,91606,818-414-0005,34.189573211684,-118.415614635877,Los Angeles County
-117.917183925,33.870415317,388,1770189284,FULLERTON ROSEWOOD ASSISTED LIVING INC,FULLERTON ROSEWOOD ASSISTED LIVING,99,411 E COMMONWEALTH AVE,,FULLERTON,Orange,92832,7144410644,33.870415316834,-117.917183925359,Orange County
-117.971096578,33.859169234,389,1265945885,FIRST CARE INC                     ,FULLERTON VILLA                    ,196,2441 W ORANGETHORPE AVE,,FULLERTON           ,Orange,92833,7149925380,33.859169233525,-117.971096578041,Orange County
-117.540834629,33.816211267,390,1124585658,GABRIELA CARE HOME INC,GABRIELA CARE HOME INC,6,1717 TAMARRON DR,,CORONA,Riverside,92883,9514273631,33.816211267289,-117.540834628763,Riverside County
-118.282608585,34.0854540070001,391,1861480097,GARDEN CREST CONV HOSP,GARDEN CREST RESIDENTIAL CARE,44,889 LUCILLE AVE,,LOS ANGELES,LOS ANGELES,90026,323-663-8281,34.085454006719,-118.282608584633,Los Angeles County
-118.48747177,34.235690694,392,1922632322,G & A CARE INC,G & A CARE,6,16301 NORDHOFF STREET,,NORTH HILLS,LOS ANGELES,91343-3807,213-709-7774,34.235690694412,-118.487471769791,Los Angeles County
-119.676278857,36.8460421990001,393,1417437047,HERGIE & ASSOCIATES INC            ,GARDEN TERRACE ASSISTED            ,6,2145 BEDFORD AVE,,CLOVIS              ,Fresno,93611,5594392980,36.846042199454,-119.676278857364,Fresno County
-118.287337319,34.05678794,394,1811570146,A BETTER TOMORROW CARE CORP,GARDEN SILVER TOWN,72,2830 FRANCIS AVE,,LOS ANGELES,Los Angeles,90005,2133847305,34.056787939769,-118.287337319128,Los Angeles County
-117.97195237,33.7755998150001,395,1467125757,GARDEN GROVE GUEST HOME,GARDEN GROVE GUEST HOME,47,12882 SHACKELFORD LANE,,GARDEN GROVE,Orange,92841,3238060786,33.775599814847,-117.971952370355,Orange County
-118.361572399,34.0895551880001,396,1245937598,FAIRFAX GARDENS OPERATIONS LLC,SAVANT OF WEST HOLLYWOOD,130,1025 N FAIRFAX AVE,,LOS ANGELES,LOS ANGELES,90046,323-656-7900,34.089555188124,-118.361572398973,Los Angeles County
-118.14390242,34.170618292,397,1528425543,GARFIELD TERRACE LLC               ,GARFIELD TERRACE LLC               ,60,1435 N GARFIELD AVE,,PASADENA            ,Los Angeles,91104,6263980527,34.170618292024,-118.143902420133,Los Angeles County
-118.143901414,34.1704799070001,398,1427415454,GARFIELD VILLAS LLC                ,GARFIELD VILLAS LLC                ,40,1425 N GARFIELD AVE,,PASADENA            ,Los Angeles,91104,6263983261,34.170479906802,-118.143901414305,Los Angeles County
-117.612856467,34.1390250970001,399,1114229069,GENESIS MANOR I                    ,GENESIS MANOR I                    ,6,6354 SACRAMENTO AVE,,ALTA LOMA           ,San Bernardino,91701,9092629802,34.139025096846,-117.612856467074,San Bernardino County
-118.290993965,33.871715841,400,1144427956,WNW UNC DBA GARDENA RETI           ,GARDENA RETIREMENT CTR             ,108,17471 S VERMONT AVE,,GARDENA             ,Los Angeles,90248,3103274091,33.871715840889,-118.290993964639,Los Angeles County
-117.706060297,34.1221872780001,401,1114229069,GENESIS MANOR I                    ,GENESIS MANOR V                    ,6,550 BETHANY CIRCLE,,CLAREMONT           ,Los Angeles,91711,9092629802,34.12218727829,-117.706060296719,Los Angeles County
-117.598261311,34.1283061930001,402,1114229069,GENESIS MANOR I                    ,GENESIS MANOR VI                   ,6,6936 AMETHYST AVE,,ALTA LOMA           ,San Bernardino,91701,9092629802,34.128306193337,-117.598261310532,San Bernardino County
-117.889792201,33.841076393,403,1942973029,GENERATIONS OF ANAHEIM ASSISTED LIVING FACILITY INC,GENERATIONS OF ANAHEIM ASSISTED LIVING FACILITY INC,42,1941 E CENTER ST,,ANAHEIM,Orange,92805,7145333640,33.841076392606,-117.889792201058,Orange County
-118.059952547,33.810841275,404,1063026060,HARMONY CARE CORPORATION,GENTLE SENIOR CARE,6,4193 TERESA AVE,,CYPRESS,Orange,90630,2134461695,33.810841275291,-118.05995254687,Orange County
-117.37216425,34.5271460220001,405,1558039438,GIFTED HOMES INC,GIFTED HOMES I,5,13339 MEDICINE BOW COURT,,VICTORVILLE,San Bernardino,92394,4422427132,34.527146022081,-117.372164250059,San Bernardino County
-117.705511198,34.1220497730001,406,1114229069,GENESIS MANOR I                    ,GENESIS MANOR II                   ,6,2123 AQUINAS AVE,,CLAREMONT           ,Los Angeles,93711,9092629802,34.122049773169,-117.705511198242,Los Angeles County
-117.772827436,34.1208527540001,407,1114229069,GENESIS MANOR I                    ,GENESIS MANOR IV                   ,6,1691 GENESSEE AVE,,LA VERNE            ,Los Angeles,91750,9092629802,34.120852753576,-117.77282743611,Los Angeles County
-118.463667584,34.186620938,408,1417498544,LTG HOLDING INC                    ,GILMAR MANOR                       ,78,15152 VICTORY BLVD,,VAN NUYS            ,Los Angeles,91411,8189892651,34.186620937747,-118.463667583868,Los Angeles County
-117.829205961,33.746357785,409,1326636960,PLEASANT HAVEN HOME CARE LLC,GENESIS SENIOR LIVING II,6,129 MOUNTAIN VIEW DR,,TUSTIN,Orange,92780,6572104454,33.74635778542,-117.829205960887,Orange County
-118.178789494,33.7716838740001,410,1932584505,GLEN PARK AT LONG BEACH INC        ,GLEN PARK AT LONG BEACH INC        ,208,1046 E. 4TH STREET,,LONG BEACH          ,Los Angeles,90802,5624327468,33.771683873502,-118.178789493711,Los Angeles County
-117.986330939,34.1518348660001,411,1508291022,GLEN PARK AT MONROVIA              ,GLEN PARK AT MONROVIA              ,49,110 N MOUNTAIN AVE,,MONROVIA            ,Los Angeles,91016,6263576818,34.151834866103,-117.986330938519,Los Angeles County
-118.396532479,34.1710681490001,412,1942484837,GLEN PARK AT VALLEY VILLAGE        ,GLEN PARK AT VALLEY VILLAGE        ,100,5527 LAUREL CANYON BLVD,,VALLEY VILLAGE      ,Los Angeles,91607,8187696626,34.171068148767,-118.396532478927,Los Angeles County
-118.248791461,34.131040119,413,1205082476,GLEN PARK AT GLENDALE              ,GLEN PARK EAST RETIRE COMM         ,98,1250 S BOYNTON ST,,GLENDALE            ,Los Angeles,91205,8182469000,34.131040118696,-118.248791460995,Los Angeles County
-117.368145798,34.5239163910001,414,1346811379,GLORY HOMES INC,GLORY HOMES,6,15045 BRUCITE ROAD,,VICTORVILLE,San Bernardino,92394,7608673267,34.523916390968,-117.368145798039,San Bernardino County
-117.3695066,34.524120909,415,1346811379,"GLORY HOMES, INC.",GLORY HOMES 2,8,13447 FERNGLEN CT,,VICTORVILLE,SAN BERNARDINO,92394,760-780-1916,34.524120909406,-117.369506600019,San Bernardino County
-118.250208589,34.132021179,416,1417132812,GLEN PARK AT GLENDALE              ,GLEN PARK WEST RETIRE COM          ,120,1220 S MARIPOSA ST,,GLENDALE            ,Los Angeles,91205,8182429000,34.132021178553,-118.250208589365,Los Angeles County
-118.439709422,34.3106354280001,417,1639722002,GOLDEN LIVING IN SYLMAR INC.       ,GOLDEN ASSISTED LIVING             ,6,14060 ASTORIA STREET,,SYLMAR              ,Los Angeles,91342,8183671947,34.310635428089,-118.439709422383,Los Angeles County
-118.334578647,33.8350635090001,418,1326715087,GOLDEN CARE LIVING INC,GOLDEN CARE LIVING III,6,1308 HICKORY AVE,,TORRANCE,LOS ANGELES,90503,310-787-8369,33.835063508635,-118.334578647434,Los Angeles County
-117.715600663,33.972600314,419,1588044028,GOLDEN WAY CARE INC                ,GOLDEN CASCADE                     ,6,15453 ELM LANE,,CHINO HILLS         ,San Bernardino,91709,7142346348,33.972600313822,-117.715600662732,San Bernardino County
-117.675249594,33.6062940460001,420,1922497650,GOLDEN COAST SENIOR LIVING         ,GOLDEN COAST SENIOR LIVING 4       ,6,26075 ARCADA DR,,MISSION VIEJO       ,Orange,92691,9495334025,33.606294045973,-117.675249594113,Orange County
-118.101057903,33.803545667,421,1396416343,GIMADA INCORPORATED,GOLDEN EDEN III,6,2602 OSTROM AVE,,LONG BEACH,Los Angeles,90815,3234413691,33.803545666767,-118.101057902957,Los Angeles County
-117.685629324,33.594648481,422,1528605540,GOLDEN COAST SENIOR LIVING         ,GOLDEN COAST SENIOR LIVING         ,6,25321 DE SALLE ST,,LAGUNA HILLS        ,Orange,92653,9495334025,33.594648481158,-117.68562932391,Orange County
-117.882453174,33.8472969800001,423,1639952781,GOLDEN FLOWER MANOR LLC,GOLDEN FLOWER MANOR LLC,6,2411 E LA PALMA AVE,,ANAHEIM,ORANGE,92806,714-458-6699,33.847296980139,-117.882453174276,Orange County
-121.297738581,37.925196391,424,1023225372,"TRU-HEALTH, INC                    ",GOLDEN HAVEN                       ,150,2324 LEVER BLVD,,STOCKTON            ,San Joaquin,95206,2094644743,37.925196391495,-121.297738580637,San Joaquin County
-117.89624853,33.8792217210001,425,1538846845,"VILLAGRAN, EDVIN",GLENWOOD CARE,6,2001 EAST GLENWOOD,,FULLERTON,ORANGE,92831-3178,714-809-7229,33.879221721496,-117.896248529617,Orange County
-117.878207992,33.7921643830001,426,1699489815,ACACIA GUEST HOME LLC,GOLDEN LIFE MANOR IV,6,2344 W BEATON WAY,,ORANGE,ORANGE,92868,657-223-9264,33.792164383359,-117.878207991774,Orange County
-117.884760461,33.835945075,427,1336785252,GOLDEN LIFE MANOR                  ,GOLDEN LIFE MANOR                  ,6,507 S CITADELL LANE,,ANAHEIM             ,Orange,92806,7148335011,33.835945075301,-117.884760460763,Orange County
-117.651098146,34.0458756240001,428,1043956485,GOLDEN HORIZON SENIOR CARE LLC,GOLDEN HORIZON SENIOR CARE,22,1524 S EUCLID AVE,,ONTARIO,SAN BERNARDINO,91762,786-564-3771,34.045875623844,-117.651098145941,San Bernardino County
-117.218509045,32.7530880520001,429,1376124123,GOLDEN LIVING HEALTH MANAGEMENT INC,GOLDEN LIVING HEALTH MANAGEMENT INC,113,3223 DUKE STREET,,SAN DIEGO,SAN DIEGO,92110,619-222-1109,32.753088051804,-117.218509045066,San Diego County
-118.110114466,34.0179605750001,430,1154710358,GOLDEN MANOR RETIREMENT CENT       ,GOLDEN MANOR RETIREMENT CENT       ,160,1109 WEST BEVERLY BLVD,,MONTEBELLO          ,Los Angeles,90640,3237243870,34.017960575418,-118.110114465519,Los Angeles County
-117.068231663,33.100071518,431,1609642578,GOLDEN SUNSET VILLA LLC,GOLDEN SUNSET VILLA SENIOR LIVING,6,1995 SUNSET DRIVE,,ESCONDIDO,SAN DIEGO,92025,760-755-7340,33.100071518263,-117.068231663233,San Diego County
-117.870309557,33.8424322910001,432,1588044028,GOLDEN WAY CARE INC                ,GOLDEN TUSCANY CARE                ,6,2825 EAST DUTCH AVE,,ANAHEIM             ,Orange,92806,7142346348,33.842432291174,-117.870309556774,Orange County
-118.410965194,34.0238283690001,433,1538445499,3535 OVERLAND AVENUE LLC           ,GOLDEN MANOR REST HOME             ,98,3535 OVERLAND AVE,,LOS ANGELES         ,Los Angeles,90034,3108360510,34.023828368645,-118.410965194186,Los Angeles County
-116.92533329,32.7544279410001,434,1104224153,CHALDEAN SIS DAUG MARY IMMAC       ,GOOD SAMARITAN RETIREMENT          ,70,1515 JAMACHA WAY,,EL CAJON            ,San Diego ,92019,6195901515,32.754427940936,-116.92533328986,San Diego County
-117.178894746,34.0523370230001,435,1891432852,GOOD SHEPHERD MANOR LLC,GOOD SHEPHERD MANOR LLC,41,302 NORDINA ST,,REDLANDS,San Bernardino,92373,909-991-6939,34.052337023454,-117.178894745735,San Bernardino County
-117.95141193,33.6916568570001,436,1902548696,WELLSPRING SENIOR HOME CARE,GOOD HANDS HOME CARE,6,18674 SAN FELIPE STREET,,FOUNTAIN VALLEY,Orange,92708,7146007083,33.691656856654,-117.95141192989,Orange County
-117.088870423,33.6040491210001,437,1770229924,GRACE HOME CARE INC,GRACE HOME ATHENA,6,35591 ATHENA CT,,WINCHESTER,RIVERSIDE,92596,951-325-7199,33.604049120845,-117.088870423422,Riverside County
-122.196647992,37.7726414370001,438,1104357102,KOOBAMO LLC,GOOD SHEPHERD VISTA,22,5472 FOOTHILL BLVD,,OAKLAND,ALAMEDA,94601,408-202-2236,37.772641437022,-122.196647991518,Alameda County
-117.301098452,34.483201883,439,1871256404,GOLDEN YEARS ELDERLY CARE INC,GOLDEN YEARS ELDERLY CARE,6,12772 HAWKS HILL ST,,VICTORVILLE,San Bernardino,92395,7609515043,34.483201883027,-117.301098451624,San Bernardino County
-117.080957907,33.6096310070001,440,1770229924,GRACE HOME CARE INC,GRACE HOME TAVEL,6,35224 TAVEL ST,,WINCHESTER,RIVERSIDE,92596,951-926-1101,33.609631007355,-117.080957906824,Riverside County
-117.934209834,33.939023122,441,1700532298,GRACE RETIREMENT VILLAGE INC,GRACE RETIREMENT VILLAGE,340,1100 E WHITTIER BLVD,,LA HABRA,Orange,90631,562-694-6515,33.939023122163,-117.934209833822,Orange County
-117.809404218,33.7788683380001,442,1164073052,GRACIOUS CARE HOME INC.            ,GRACIOUS CARE HOME 1               ,6,4110 E JORDAN AVE,,ORANGE              ,Orange,92869,7142895429,33.77886833799,-117.809404217549,Orange County
-118.283625645,33.9423311240001,443,1265186381,GORDONS GRACE II CO,GORDONS GRACE II,6,524 W 104TH ST,,LOS ANGELES,LOS ANGELES,90044-4402,323-599-0269,33.94233112407,-118.283625644764,Los Angeles County
-117.824822728,33.751360189,444,1104438142,GRACIOUS CARE HOME INC,GRACIOUS CARE HOME 3,6,17602 AMAGANSET WAY,,TUSTIN,ORANGE,92780,714-368-4659,33.751360189054,-117.824822728441,Orange County
-121.397251972,38.60583832,445,1154773406,GHC OF SAC-RCFE LLC                ,GRAMERCY COURT                     ,85,2200 GRAMERCY DRIVE,,SACRAMENTO          ,Sacramento,95825,9164822200,38.605838319569,-121.397251971717,Sacramento County
-117.825412144,33.7511145570001,446,1710599030,GRACIOUS CARE HOME INC,GRACIOUS CARE HOME 2,6,14661 BROOKLINE WAY,,TUSTIN,Orange,92780,714-368-4627,33.751114557381,-117.825412143872,Orange County
-117.348522841,33.969518749,447,1083309033,INLAND CARE SERVICE INC,GRANDVIEW MANOR,82,4411 CHICAGO AVE,,RIVERSIDE,RIVERSIDE,92507,951-781-8400,33.969518749029,-117.348522840696,Riverside County
-117.663493221,33.592888868,448,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE #6,6,26722 PEPITA,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.592888868224,-117.663493220538,Orange County
-117.683753873,33.6086647830001,449,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE #7,6,24332 SPARTAN ST,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.608664783467,-117.683753873074,Orange County
-117.661472008,33.611722376,450,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE #8,6,24172 VIA LUISA,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.611722376017,-117.661472008406,Orange County
-117.682812585,33.603230544,451,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE 2,6,25642 AURORA WAY,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.603230544181,-117.682812585348,Orange County
-117.682828427,33.611732434,452,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE 1,6,24132 DELPHI STREET,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.611732434301,-117.682828427145,Orange County
-117.682973183,33.6034483060001,453,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE 3,6,24695 DORIA AVE,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.603448306026,-117.682973182613,Orange County
-117.682615527,33.611642455,454,1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE 4,6,25665 SABINA AVE,,MISSION VIEJO,ORANGE,92691,949-533-5938,33.61164245457,-117.682615526804,Orange County
-118.114629378,34.1535699620001,455,1427786862,"GRANT SERENITY HOMES OF PASADENA, INC.","GRANT SERENITY HOMES OF PASADENA, INC.",6,1745 WAGNER STREET,,PASADENA,LOS ANGELES,91106,626-314-2009,34.15356996197,-118.114629377664,Los Angeles County
-118.238431512,34.1413301200001,456,1295475648,GRANT SERENITY HOMES INC,GRANT SERENITY HOMES INC,6,409 WING STREET,,GLENDALE,Los Angeles,91205,818-396-4011,34.14133012022,-118.238431512489,Los Angeles County
-118.468346781,34.196524659,457,1104589506,GRANT SERENITY HOMES OF SF VALLEY,GRANT SERENITY HOMES OF SF VALLEY,6,6928 PEACH AVE,,VAN NUYS,LOS ANGELES,91406,818-208-9316,34.196524659263,-118.468346781315,Los Angeles County
-118.325506578,34.17251344,458,1407584840,"GRANT SERENITY OF BURBANK, INC","GRANT SERENITY OF BURBANK, INC",6,436 N. REESE PLACE,,BURBANK,LOS ANGELES,91506,818-433-7704,34.172513440332,-118.325506578351,Los Angeles County
-117.597160683,33.945685143,459,1194374892,GRATEFUL HEART HOME CARE INC       ,GRATEFUL HEART HOME CARE INC       ,6,14223 POINTER LOOP,,EASTVALE            ,Riverside,92880,9514271800,33.945685142626,-117.597160682826,Riverside County
-118.094279206,34.153744767,460,1679201016,GRANT SERENITY HOMES OF SIERRA MADRE INC,GRANT SERENITY HOMES OF SIERRA MADRE,6,425 N SIERRA MADRE BLVD,,PASADENA,LOS ANGELES,91107,626-314-3834,34.15374476656,-118.094279206402,Los Angeles County
-121.702768152,37.9204587300001,461,1194482307,SARKA LLC,GREEN FEATHERS ASSISTED LIVING,6,528 COCONUT PL,,BRENTWOOD,Contra Costa,94513,5103315774,37.920458730273,-121.70276815151,Contra Costa County
-118.5880101,34.192666972,462,1982206413,GRETCHEN MANOR INC,GRETCHEN HAVEN,6,20849 GRETCHEN STREET,,WINNETKA,Los Angeles,91306,8189928590,34.192666972146,-118.58801009999,Los Angeles County
-119.818822089,36.82998373,463,1366828766,TWILIGHT HOMES INC,GREEN VILLA,6,1463 W. SIERRA AVE,,FRESNO,FRESNO,93711-1906,559-439-5760,36.829983730256,-119.818822089498,Fresno County
-117.023022527,32.7776504230001,464,1013623073,VISTA LA MESA SENIOR LIVING INC,GROSSMONT GARDENS SENIOR LIVING,425,5480 MARENGO AVE,,LA MESA,SAN DIEGO,91942,619-463-0281,32.777650422779,-117.023022527352,San Diego County
-117.963567953,33.653085182,465,1235845959,DL CARE FACILITY LLC,GUARDIAN SENIOR HOME ON COMPASS,6,21302 COMPASS LN,,HUNTINGTON BEACH,ORANGE,92646,714-679-2590,33.653085182259,-117.963567952608,Orange County
-117.021688296,32.7691199080001,466,1073213294,VISTA LA MESA SENIOR LIVING INC,GROSSMONT GARDENS MEMORY CARE,56,4960 MILLS STREET,,LA MESA,SAN DIEGO,91942,619-644-1100,32.76911990846,-117.021688296004,San Diego County
-116.937754432,32.832839053,467,1891167912,HABILITATIVE HOMES RESIDENT        ,HABILITATIVE HOMES RESIDENTI       ,6,11775 WALNUT RD,,LAKESIDE            ,San Diego ,92040,6192704484,32.832839052581,-116.937754432176,San Diego County
